id,url,title,text,created_at,updated_at,deleted_at
49,https://www.middleeastmonitor.com/20201105-libya-says-russian-mercenaries-seen-inside-sirte-school/,Libya says Russian mercenaries seen inside Sirte school,"The Libyan army on Thursday said it spotted Russian mercenaries inside an elementary school in Sirte, a city southeast of Tripoli, Anadolu Agency reports.

In a statement, military spokesman Abdul-Hadi Dara said: ""We confirm the presence of a group of Russian Wagner mercenaries in the 30th school in the city of Sirte.""

Moreover, Dara said militias loyal to Libyan warlord Khalifa Haftar destroyed a conference complex in the same city.

""Pro-Haftar 9th Brigade destroyed and tampered Ouagadougou conference halls in Sirte,"" it added.

The Ouagadougou conference halls are one of the most prominent landmarks of Sirte.

Libya has been torn by a civil war since the ouster of Muammar Gaddafi in 2011.

Libya's GNA was founded in 2015 under a UN-led agreement, but efforts for a long-term political settlement have failed due to a military offensive by forces loyal to Haftar.

Tripoli has battled Haftar's militias since April 2019 in a conflict that has claimed thousands of lives.",2020-11-12T10:54:37.219Z,2020-11-12T10:54:37.233Z,
50,https://www.aa.com.tr/en/asia-pacific/asean-eyes-code-of-conduct-for-disputed-south-china-sea/2041388,"ASEAN eyes code of conduct for disputed South China Sea 37th ASEAN Summit opens with focus on South China Sea, COVID-19 pandemic","JAKARTA, Indonesia

The Association of Southeast Asian Nations (ASEAN) on Thursday expressed its hope for an “effective and substantive” code of conduct for all activities in the South China Sea.

Addressing the opening ceremony of the 37th ASEAN Summit as the current chair, Vietnam’s Prime Minister Nguyen Xuan Phuc reaffirmed the bloc's determination to maintain “peace, stability, and security” in the South China Sea.

“ASEAN has also expressed consistently its principled position and a strong commitment to turning the South China Sea, a critical sea lane of the region and the world, into a sea of peace, stability, security and safety for the free flow of goods, where differences and disputes are settled through peaceful means, where the law is fully respected and observed, and common values are upheld,” he said.

Nguyen underscored the importance of the 1982 United Nations Convention for the Law of the Sea (UNCLOS) as the legal framework within which all activities in oceans and seas must be carried out.

“At the same time, we look forward to the early conclusion of the code of conduct which is effective, substantive and consistent with international law, particularly the 1982 UNCLOS,” he added.

Indonesian President Joko Widodo also stressed the importance of ASEAN's role in maintaining regional peace and stability.

Given the US-China rivalry, he said, it is very normal that both of them want ASEAN nations on their side, making it imperative for the bloc “to maintain its balance and strengthen mutually beneficial cooperation.”

In 2019, ASEAN and China completed the first reading of the draft of the code of conduct that was announced at the ASEAN Ministerial Meeting in Singapore a year earlier.

The code of conduct is expected to be finalized by 2021 to resolve conflicts in the resource-rich sea.

The South China Sea – a crucial passage for a significant portion of the world’s commercial shipping – is bordered by Brunei, Cambodia, China, Indonesia, Malaysia, the Philippines, Singapore, Taiwan, Thailand, and Vietnam.

China claims roughly 90% of the sea, which encompasses an area of around 3.5 million square kilometers (1.4 million square miles).

‘ASEAN to build health emergency center’

The Vietnamese premier said the bloc has agreed to establish the ASEAN Center for Public Health Emergencies and Emerging Diseases with Japan’s assistance.

He said the project will enhance the capacity of member states to respond to medical emergencies and future epidemic threats.

Nguyen added that ASEAN nations were working together in the fight against the coronavirus pandemic.

He said some $10 million have been pledged for the bloc’s COVID-19 Response Fund and the money will be used to assist any country when needed.

As of Thursday, more than 1 million coronavirus cases have been recorded across Southeast Asia, with a death toll nearing 25,000.

Indonesia, with nearly 450,000 cases and 15,000 fatalities, is the worst-hit country in the region.",2020-11-12T10:55:47.045Z,2020-11-12T10:55:47.066Z,
51,https://www.thejakartapost.com/news/2020/11/12/bri-sees-43-contraction-in-q3-profits-pins-hope-on-msmes-for-recovery.html,"BRI sees 43% contraction in Q3 profits, pins hope on MSMEs for recovery","State-owned Bank Rakyat Indonesia (BRI) recorded a deep drop in its net profits as of September due to slowing loan growth and a deterioration in its asset quality, leading it to further pin its hopes on micro, small and medium enterprises (MSMEs) for this year’s recovery The publicly listed company booked Rp 14.15 trillion (US$1 billion) in net profits as of September, a contraction of 42.9 percent year-on-year (yoy) as its net interest income shrank 7.5 percent yoy to Rp you 56.05 trillion, according to the bank’s presentation material. Its loan disbursement only grew 4.86 percent yoy to Rp 934.35 trillion during the first nine months of the year compared to more than 11 percent in annual growth recorded in the same period last year. At the same time, the bank increased its loan-loss provision allocation by 24.2 percent to Rp 19.4 trillion as its gross non-performing loan (NPL) ratio increased slightly to 3.12 percent from 3.1 percent in the first nine months of last year. “The main supporters of BRI's loan growth are the micro and retail and medium segments,” BRI president director Sunarso said during a virtual briefing on Wednesday. The COVID-19 pandemic has significantly affected the country’s banking industry as the economic slowdown has caused loan demand to dwindle, leaving banks' liquidity to balloon while profitability falls and bad debt soars. As of Sept. 30, BRI had restructured loans worth up to Rp 193.7 trillion for 2.95 million borrowers. The bank’s president director said that so far most of the borrowers whose loans had been restructured managed to pay back their obligations after the restructuring period ended. Meanwhile, the bank’s third-party funds grew by 18 percent yoy to Rp 1.13 quadrillion. BRI’s loan growth during the first nine months of the year was notably higher than the Indonesian banking industry’s loan growth at 0.12 percent, data from the Financial Services Authority (OJK) show. According to the bank’s data, its consolidated loans for the MSME segment expanded by 8.28 percent as of September against the same period last year, with the micro segment growing by 8.91 percent, the retail and medium segment by 9.93 percent and the consumer segment by 3.81 percent. On the other hand, loans for the corporate segment contracted by 7.33 percent yoy. BRI expects its loan growth to reach 4 to 5 percent this year as MSMEs have started to recover, it said. On Wednesday, along with BRI’s financial performance report, the bank released the BRI Micro and SME Index (BMSI), which is said to be the first leading indicator in Indonesia to measure MSMEs' business activities. The BMSI consists of two subindexes, the Business Activity Index (IAB) and the Business Activity Expectation Index (IEAB). The former measures the current situation while the latter measures expectations for the upcoming three months. The Index is scheduled to be published every quarter. “We conclude that Indonesia’s MSMEs are starting to show a turning point after being hit by the pandemic,” Sunarso said, inferring from data showcased by the index. In the third quarter, the score stood at 84.2, an increase of 18.7 points from the score of 65.5 in the second quarter. The IEAB score for the fourth quarter, on the other hand, was 109.3, signaling optimism. A score of 0 to 99 shows that negative perceptions dominate over positive perceptions, 100 is a neutral zone, while a score of 101 to 200 shows that positive perceptions outweigh the negative. Indonesia’s small businesses account for more than 60 percent of GDP and employ a majority of the labor force. They are among the hardest hit the COVID-19 outbreak as the economy enters into recession following economic contractions recorded in the second and third quarter. Mirae Asset Sekuritas Indonesia analyst Lee Young Jun forecast that the bank’s net profits would accumulate to Rp 18 trillion by the end of the year. “While we maintain our top-line forecast, we adjust up our earnings forecast from Rp 14 trillion to Rp 18 trillion in 2020 as there won’t be any one-off deferred tax expenses in the second half of 2020,” the analyst wrote in a report published on Oct. 23. The bank’s shares, traded on the Indonesia Stock Exchange (IDX) under the code BBRI, dropped 4.13 percent on Thursday after rallying by 3 percent on Wednesday. The stock has lost 10.23 percent of its value so far this year versus a 13.35 percent decline recorded by the overall Jakarta Composite Index (JCI).

",2020-11-12T10:57:06.401Z,2020-11-12T10:57:06.417Z,
52,https://www.scmp.com/economy/china-economy/article/3109533/china-australia-relations-suspension-timber-imports-victoria,China-Australia relations: suspension of timber imports from Victoria latest in ongoing trade dispute,"China has banned imports of logs from a second Australian state due to contamination concerns, the latest in a growing series of trade blocks against Australian products.
Australia’s agriculture minister David Littleproud confirmed news from the Australian Forest Products Association (AFPA) on Thursday that all exports of logs from the state of Victoria has been suspended from Wednesday.
The suspension by China’s customs agency follows a block on logs from the Australian state of Queensland two weeks ago after the General Administration of Customs of China found a pest, the bark beetle Ips grandicollis, in log shipments.
“AFPA is aware that Chinese customs authorities have notified the Australian Department of Agriculture, Water and Environment that it has suspended the export of logs from Victoria due to phytosanitary concerns, in addition to the existing suspension of log exports from Queensland,” an AFPA spokesman said.
“AFPA is working with the Department of Agriculture, Water and Environment to obtain more details from Chinese officials about these incidents and to address the issues identified.”
Littleproud told Reuters that the latest timber suspension concerning timber from Victoria was also related to the detection of bark beetles in logs exported to China.
States close to Queensland, such as Victoria and New South Wales on the east coast of Australia, were already on alert that the suspension imposed on Queensland logs could affect their shipments as many manufacturers and exporters source wood from Queensland for processing and shipping final products to China.
Last week, importers in China were verbally advised to avoid purchases of seven Australian products, including log timber, as tensions between the two countries increased.
Many importers have cancelled orders due to the increased risk of losses due to shipment delays, although orders already en route to China had largely been processed through customs, Australian trade minister Simon Birmingham said at the start of the week, although he indicated there were still delays with the clearance of lobsters.
A handful of shipments of Australian cherries were also met with delays, mainly at Shanghai airport, but the problem was not widespread and could likely be due to escalated coronavirus inspections for packaging contamination, import sources said.
China has taken coronavirus packaging testing seriously since it was found on imported shrimp in July. It has not only stepped up customs inspections as part of its biosecurity risk management, but has also banned several seafood export countries.
It has also banned imports from 54 meat processing plants globally due to the risk of coronavirus contamination concerns, including two in Australia.
The two Australian meat processing plants join four other plants that had their beef exports suspended due to mislabelling issues in May, just as tensions between the two countries started to escalate.
Bilateral relations between the two countries have soured since Canberra pushed for an international inquiry into the origins of the coronavirus, although cracks in the relationship appeared long before, especially after Canberra banned China’s Huawei Technologies Co. from helping build its 5G telecommunications network two years ago.",2020-11-12T10:58:54.899Z,2020-11-12T10:58:54.913Z,
53,https://hongkongfp.com/2020/11/06/who-urged-to-invite-taiwan-to-key-meeting/,World Health Organization urged to invite Taiwan to key meeting,"The World Health Organization is facing renewed pleas to allow Taiwan to participate in a key international meeting amid fears its exclusion could jeopardise efforts to rein in the coronavirus pandemic.

As many parts of the world are reeling from surging numbers of Covid-19 infections and deaths, the WHO is due Monday to resume its main annual meeting, which was cut short in May.
But while the World Health Assembly (WHA) is expected to focus heavily on international coordination of the pandemic response, one international actor will not be present.

Taiwan has been excluded from the WHO and a number of other international organisations amid pressure from China, which regards the self-ruled democratic island of 23 million people as its own territory.

But critics insist this does not make sense.

They point to the territory’s remarkable success in combatting Covid-19, with only seven deaths and fewer than 600 infections since the start of the pandemic. 
The World Medical Association (WMA), a confederation of national medical associations that jointly represent more than 10 million physicians, called Thursday for that to change.

“The Covid-19 pandemic is proof that cooperation for and with all health care systems in the world is necessary,” WMA chairman Frank Montgomery said in an open letter to WHO chief Tedros Adhanom Ghebreyesus.

“We believe it is both cynical and counterproductive to continue excluding the health representatives from Taiwan from participating in the World Health Assembly.” 

‘A big gap’
Next week’s meeting comes as the novel coronavirus has killed more than 1.2 million people and infected over 48 million globally since it first surfaced in China late last year.

The United States and others have long called on the UN health agency to at least give Taiwan back the observer status it enjoyed until 2016, and the calls have grown in urgency amid the coronavirus crisis.

Since the first portion of the 2020 WHA lasted only two days instead of the usual three weeks, members agreed back in May to postpone discussion of the contentious Taiwan issue until November.
Over a dozen countries, including Belize, Guatemala, the Marshall Islands and Honduras, have proposed to discuss whether to allow Taiwan to participate as an observer, but it remains unclear whether the issue will even be allowed onto the agenda.

Taiwan and its allies argue that the international community would have a lot to gain by integrating it into the discussion.

They also warn that leaving Taiwan out in the cold, without direct access to information, could threaten efforts to halt the pandemic.

“We cannot afford a gap when it comes to this pandemic, but we are seeing a big gap,” Taiwan’s ambassador in Geneva Wang Liang-Yu told AFP last week.

WHO chief Tedros has said Taiwan’s participation can only be decided by member states with the consent of “the relevant government” — a reference to Beijing.

But Wang insisted the WHO on its own “does have the authority to invite Taiwan as an observer.” 
Taiwan — officially the Republic of China — was a founding member of the WHO when the global health body was created in 1948.

But it was expelled in 1972 a year after losing the “China” seat at the United Nations to the People’s Republic of China.

Between 2009 and 2016 Beijing allowed Taiwan to attend the WHA as an observer under the name “Chinese Taipei”.

It lost that status with the election in Taiwan of President Tsai Ing-wen who views the island as a de facto independent nation and does not subscribe to Beijing’s idea that it belongs to a “one China”.",2020-11-12T11:00:52.232Z,2020-11-12T11:00:52.256Z,
54,https://www.themoscowtimes.com/2020/11/12/russian-to-open-nuclear-warship-logistics-hub-in-sudan-a72020,Russian to Open Nuclear Warship Logistics Hub in Sudan,"Russia plans to open a military logistics hub for nuclear warships in Sudan, according to a draft deal that also allows Russia to ferry weapons in and out of the volatile northeast African country. 

Under the draft deal published on the government website, the Russian Navy will station up to four warships, including those with nuclear capabilities, and up to 300 service members in a Sudanese port. 


The yet-to-be-signed agreement also allows Russia to send weapons, ammunition and supplies for the warships and exempts Russia from import duty and inspection.

In exchange, Russia will provide Sudan free assistance in search-and-rescue operations and support in antisabotage efforts.

The geographic coordinates cited in the document suggest that the Russian Navy’s logistics hub will be located in the Red Sea city of Port Sudan. The Meduza news website reported a sighting of four vessels resembling warships at the location.

The agreement states that Russia’s logistics hub “is defensive and not directed against other countries” and “meets the goals of maintaining peace and stability in the region.” Russia and Sudan signed a seven-year military cooperation deal in May 2019.

Russia has in recent years pushed to regain its Soviet-era strategic influence in Africa with investments in its energy and mineral industries.

Russia recognized the new leadership in Sudan after longtime leader and close Moscow ally Omar al-Bashir was ousted in a military coup last year.

This fall, Sudan joined the United Arab Emirates and Bahrain in recognizing and normalizing ties with Israel, leading U.S. President Donald Trump's administration to remove Sudan from its list of state sponsors of terrorism.",2020-11-12T11:11:38.451Z,2020-11-12T11:11:38.481Z,
56,https://www.interfax.ru/world/736574,16 наблюдательных постов выставят в зоне карабахского конфликта,"Москва. 11 ноября. INTERFAX.RU - Шестнадцать наблюдательных постов будут выставлены вдоль линии соприкосновения сторон в Нагорном Карабахе и вдоль Лачинского коридора, сообщил начальник Главного оперативного управления Генерального штаба Вооруженных сил РФ Сергей Рудской.

""В целях контроля соблюдения договоренностей между Арменией и Азербайджаном планируется выставление 16 наблюдательных постов в зонах ответственности ""Север"" и ""Юг"", - сказал Рудской на брифинге в среду. По его словам, на эти посты возлагается ""сбор информации о случаях нарушения режима прекращения огня, оперативное доведение этих данных до командования миротворческих сил, а также поддержание безопасности движения транзитного транспорта и пресечение противоправных действий в отношении мирного населения"".

""Это будет способствовать скорейшему переходу к мирной жизни и возвращению беженцев"", - отметил Рудской.

По его словам, российские миротворцы в зоне конфликта взяли под контроль Лачинский коридор (соединяет Нагорный Карабах с территорией Армении) и участок дороги Лачин - совхоз Лысогорский и выставили там временные наблюдательные посты.

Рудской отметил, что ""подразделения первого миротворческого батальона 15-й отдельной мотострелковой бригады после разгрузки на аэродроме Эребуни, совершили 300-километровый марш и завершают сосредоточение в районе населенного пункта Горис"".

В зону карабахского конфликта за сутки переброшено более 400 российских миротворцев, восемь вертолётов, более 50 единиц автомобильной и специальной техники.

Минобороны Азербайджана 27 сентября утром заявило о начале военной операции на всей линии соприкосновения в зоне карабахского конфликта. По данным ведомства, азербайджанские военные начали ""контрнаступательную операцию"" в ответ на провокации с армянской стороны. Со своей стороны Армения заявила о нападении на непризнанную Нагорно-Карабахскую республику (НКР) со стороны Азербайджана.
9 ноября пресс-секретарь президента НКР сообщил, что Армия обороны непризнанного Карабаха утратила контроль над Шуши - одним из ключевых городов в Нагорном Карабахе, а азербайджанские войска находятся на подступах к Степанакерту.

В ночь на вторник стало известно, что президенты России и Азербайджана и премьер-министр Армении приняли трехстороннее заявление о полном прекращении огня в Нагорном Карабахе с 00:00 10 ноября по московскому времени. Войска Азербайджана и Армении должны были остановиться на занимаемых ими позициях. Также предполагалось, что российские миротворцы будут развернуты вдоль линии соприкосновения в Нагорном Карабахе и вдоль коридора, соединяющего его с Арменией.
",2020-11-12T11:15:01.143Z,2020-11-12T11:15:01.182Z,
57,https://www.marinelink.com/news/port-strikes-delay-grain-loadings-483145,Port Strikes Delay Grain Loadings in Argentina,"The loading of five cargo ships in different grains ports in Argentina has been stalled for days due to strikes by port workers, the labor union representing the employees and an industry source said on Wednesday.

ADM and the local ACA cooperative have each had a ship waiting since Saturday to complete cargo loading at the companies' terminals in Puerto General San Martín and San Lorenzo, the shipping hub north of Rosario, according to the URGARA union.

Another ADM ship and one for Louis Dreyfus are also waiting to be loaded in the port of Bahía Blanca. The loading of a fifth ship for ACA has been stalled in the port of Quequén since Friday, said a spokesman for URGARA, which represents inspectors who check the quality of grains before they are loaded onto ships.

The URGARA union launched surprise strikes on Monday to protest stalled wage talks, impacting shipments in the world's top exporter of processed soy meal and soy oil, and one of the largest sellers of raw soybeans.

The striking workers have launched work stoppages in some cases and are refusing to work overtime, a union spokesman said.

""We are going to continue [with the protest] for as long as we do not receive a serious proposal,"" said Juan Carlos Peralta, a spokesman for URGARA.

A source from the agricultural export sector, who asked not to be identified, confirmed the delayed loading of the five ships.

Protests and strikes are common in Argentina's important agro-export sector, a leading global supplier of food. URGARA's protest comes at a time when there is less grain flow to ports due to the planting cycle.

",2020-11-12T11:19:27.510Z,2020-11-12T11:19:27.576Z,
58,https://gcaptain.com/conocophillips-announces-significant-gas-discovery-offshore-norway/,ConocoPhillips Announces Significant Gas Discovery Offshore Norway,"Nov 11 (Reuters) – ConocoPhillips said on Wednesday it has discovered gas condensate offshore Norway, sending the oil producer’s shares up 2% in premarket trade.

The discovery was made northwest of the Heidrun oil and gas field and 150 miles (241.4 km) from the coast of Norway in the Norwegian Sea.

The company said preliminary estimates place the size of the discovery between 50 million barrels and 190 million barrels of recoverable oil equivalent.

It added that further appraisal will be conducted to determine potential flow rates, the reservoir’s ultimate resource recovery and plans for development.

“The Warka (well) discovery and potential future opportunities represent very low cost of supply resource additions that can extend our multi-decade success on the Norwegian Continental Shelf,” Chief Operating Officer Matt Fox said.

ConocoPhillips Skandinavia AS is operator of the production license with 65% working interest, while PGNiG Upstream Norway AS holds the rest of the working interest. (Reporting by Arunima Kumar in Bengaluru)",2020-11-12T11:20:13.497Z,2020-11-12T11:20:13.645Z,
59,https://www.hellenicshippingnews.com/belships-asa-reports-increased-losses-looks-towards-market-recovery-in-the-coming-months/,"Belships ASA Reports Increased Losses, Looks Towards Market Recovery in the Coming Months","HIGHLIGHTS

• Operating income of USD 43.3 million (Q3 2019: USD 31.7m)
• EBITDA of USD 5.9m (USD 8.1m)
• Net result of USD -4.2m (USD 0.3m)
• Net TCE per ship of USD 9 067 per day versus BSI index of USD 9 435 net per day
• 75 per cent of remaining ship days in 2020 are booked at USD 9 000 net per day
• All financing secured till May 2024 onwards after refinancing of SOFIE VICTORY
• Imabari newbuilding delivery amended from Q4 2020 to Q1 2021
• Belships regarded as leading within corporate governance by Danske Bank and on course for delivering emission cuts in line with industry ambitions for 2030
• Commercial platform expanded – Lighthouse Navigation
• Modern fleet of 23 vessels with an average age of 5 years including newbuildings

Fleet status
Time charter earnings per ship in the quarter were recorded at USD 9 067 net per day versus BSI index of USD 9 435 net per day for the same period. Average net TCE per ship in the last twelve months amounted to USD 9 263 versus BSI index of USD 7 783 net per day for the same period, representing an outperformance of the BSI index of 19 per cent.

Our long-term outperformance of the BSI index is due to the portfolio of period charter coverage and outsized spot earnings earned by our subsidiary Lighthouse Navigation. The inherent lag in our business means that when the spot markets fall, our outperformance will tend to be higher. Oppositely, when the markets rise rapidly our performance will tend to lag on a short-term basis.

Approximately 30 per cent of remaining ship days in the next four quarters are booked at about USD 10 000 net per day. About 75 per cent of available days in Q4 have been booked at about USD 9 000 net per day.

BELINDA and BELNIPPON (time-chartered vessel) were drydocked in the quarter. The remaining fleet sailed without significant off-hire in the quarter.

BELFAST, an Ultramax newbuilding of 64 000 dwt currently under construction has been amended to deliver January/February 2021 instead of December 2020.

Belships’ fleet modernisation is set to continue with the delivery of newbuildings BELFAST and BELMAR scheduled for delivery during 2021. Belships’ fleet continues to increase and improve with only modest cash investments, signalling the competitive advantage Belships has in sourcing ship finance. Taking into consideration the recent nine acquisitions and two divested vessels at a net cash effect of about USD 3m. The Japanese Ultramax bulk carriers entering the fleet represent the highest quality and lowest fuel consumption available in the market today.

Commercial platform
Lighthouse Navigation has expanded its commercial platform with new offices established in Singapore, Melbourne and most recently Oslo. The aim of this expansion is to further enhance the vessels earning capability and to generate profits around cargo trading opportunities in the market. We expect this part of our business to expand further during 2021.

Sustainability
Belships is regarded as a market leader in corporate governance. Belships is also well placed and on course to deliver emission cuts in line with industry ambitions for 2030. A new carbon footprint study and review has been initiated with leading classification society DNVGL with the aim to monitor performance and identify areas for improvement. With continued fleet modernisation we expect to produce positive results.

Financial and corporate matters
At the end of the quarter, cash and cash equivalents was USD 35.5m, while mortgage debt was USD 142.7m. During the quarter, the loan agreement related to the vessel SOFIE VICTORY was amended in order to prolong the maturity and reduce the loan margin. The group’s mortgage debt now comprises two loan facilities, both with a margin of 275 basis points above LIBOR and maturity in Q2 2024.

Net leasing obligation at the end of the quarter was USD 143.9m. Leasing liabilities have been calculated under the assumption that Belships will exercise its options to acquire all seven Ultramax bulk carriers on bareboat charter, whereas we have assumed that the company will not exercise the purchase options on time-chartered vessels BELNIPPON and BELFUJI. Belships has no contractual obligation to acquire any of its leased vessels.

At the end of the quarter, book value per share amounted to NOK 6.21 (USD 0.65), corresponding to an equity ratio of 32 per cent.

Market highlights
In the third quarter we observed a significant improvement in the spot rates with the Baltic Supramax 58 index averaging USD 9 435 net per day. This is compared to an average of USD 5 210 net per day in the second quarter evidencing a strong rebound since the outbreak of COVID-19.

As some economies began to reopen, demand rebounded from historical lows, with September being the first month showing positive year-on-year growth since the COVID-19 outbreak. Total Supramax shipment volumes came in at 261.3 million metric tons for the quarter, which marked a 9.6 per cent increase from 238.5 million metric tons in Q2. Of the main commodity groups, minor bulks and iron ore made the strongest recovery, growing by about 14 per cent. Seasonal grain shipments also increased markedly by 11 per cent, whereas steels grew by 2.2 per cent.

According to Fearnleys, new vessel deliveries dropped to 26 in Q3 from 43 in the previous quarter, which marked the lowest number of deliveries last two years. The orderbook delivery schedule for next year predict deliveries will be 25 per cent lower than this year, with 115 vessels scheduled for 2021 against 150 vessels this year. In 2022, just 28 vessels are currently scheduled for delivery, which would be the lowest number of deliveries since 2000. In relative terms, we are heading towards the lowest rate of supply growth in almost 30 years. The publicly quoted orderbook indicates fleet growth will drop to about 2 per cent by the end of next year (from currently 4.5 per cent) and in 2022 it will drop further to about 0.5 per cent. There will be changes to this outlook for fleet growth as the amount of newbuilding orders being placed over the next 6-9 months are uncertain and it is also normal that 10-20 per cent of the orderbook ends up being cancelled, deferred or simply incorrect. However, we expect very few newbuilding orders as lack of conviction for fuel and propulsion systems will restrain ordering activity in the near term.

Outlook
The Baltic exchange Supramax index in October averaged USD 10 202 net per day. Freight Forward Agreements (FFA) currently indicate a market for Supramax and Ultramax of about USD 9 400 and 10 400 per day for the remaining part of the year. The softer sentiment in the market during the recent weeks can to some extent be attributed to weak demand outside China, reduced iron ore and coal demand towards the end of the year coupled with usual seasonal slowdown approaching in January and February.

As we mentioned in our previous report, whilst total volumes shipped has rebounded, the supply side has needed to adjust in order to sustain a recovery in rates. The publicly quoted orderbook for our segment now stands at 5 per cent – historically low – and we expect this to lay the foundation for a potentially strong market in 2021. Furthermore, the average sailing speeds have increased which will help the fleet reach higher utilisation levels in a stronger market. We are therefore more optimistic in terms of market prospects, with the main downside risks to our outlook being short term potential lockdowns and year-end import reductions. Belships has a significant part of the fleet contractually covered for the next two quarters.

Belships has a uniform and modern fleet of 23 Supramax/Ultramax bulk carriers whereof nine of our vessels are financed with purchase option agreements. This creates substantial upside and flexibility to capitalise on a potential recovery towards historical averages for vessel values in the future. We are focused on maintaining a solid balance sheet and liquidity position. Our strategy is to continue developing Belships as an owner and operator of geared bulk carriers, through quality of operations and target accretive growth opportunities.
Source: Belships ASA",2020-11-12T11:22:01.805Z,2020-11-12T11:22:01.844Z,
60,https://splash247.com/performance-shipping-snaps-up-pleiades-aframax/,Performance Shipping snaps up Pleiades aframax,"Greek tanker owner Performance Shipping has acquired the 2011-built (Sumitomo) aframax tanker Kalamas from Pleiades Shipping.

Performance Shipping paid $22m for the vessel, which has a $20.63m valuation on VesselsValue, with delivery scheduled for between November 15 and December 22. The premium in price reflects the vessel having completed its docking survey in July and special survey in October.

The tanker will be renamed Yanbu, and on delivery will grow the company’s fleet to five aframaxes in total.

Performance Shipping, formerly Diana Containerships, has completed a transition from a boxship owner to aframax specialist since announcing plans to transform in 2019.

Andreas Michalopoulos, installed as the company’s chief executive officer last month, replacing Symeon Palios, commented: “The acquisition of our fifth aframax tanker is an important milestone for our company; it marks the completion of the first internally financed growth phase, consistent with our corporate strategy and policies announced a mere three weeks ago. The acquisition will, among other things, reduce our indicative estimated daily cashflow breakeven rate by about $3,000 to about $16,000 per vessel per day, thereby meaningfully enhancing our ability to pay dividends to our shareholders pursuant to our variable dividend policy. It also marks our commitment to become a premier tanker vessel owning company. Following the delivery of the vessel and starting in 2021, we look forward to patiently and consistently executing our commercial and financial strategy for the benefit of our shareholders.”",2020-11-12T11:23:47.133Z,2020-11-12T11:23:47.206Z,
61,https://www.shippingherald.com/scorpio-tankers-bullish-amid-aging-global-fleet-refinery-closures/,"Scorpio Tankers Bullish Amid Aging Global Fleet, Refinery Closures","Tanker shipping company Scorpio Tankers is optimistic for 2021, highlighting its young fleet as well-positioned amid mature global tonnage and product transportation opportunities resulting from refinery closures.

Tighter environmental regulations on shipping emissions and a low global order book in the future favor newer fleets, company management said during a presentation accompanying the company’s Q3 2020 results on Nov. 5.

“Scorpio is well positioned for future regulation as it operates the largest and youngest fleet with an average of 4.9 years,” the presentation said. By contrast, 46% of the global fleet of handysize product tankers are 15 years or older and 69% will be in 2023, management said. In the case of MR vessels, the figures are 22% and 40%, respectively.

On the supply side, the company is comfortable this will support rates in the coming months and years, CEO Emanuele A. Lauro said during a conference call accompanying the results.

In the near term, though, Scorpio Tankers’ Commercial Director Lars Nielsen said that the unwinding of floating storage for petroleum products has put bearish pressure on freight at the start of the fourth quarter. According to the presentation, product floating storage inventories declined from 107.3 million barrels in May to 36.9 million barrels in October, putting many ships back in play into the spot market.

Nielsen said that a second-wave contango spurring on another wave of floating storage demand was unlikely in the fourth quarter as diesel and gasoline stocks continue to draw in the US Gulf Coast region, with inventories having declined by 23.3 million barrels since July according to US Energy Information Administration data. Additionally, with refineries in extended turnaround and not producing as much, demand for floating storage would likely only arise under a sudden and surprising lockdown in which the oil has already been produced and needs to find a home, specifically on a ship, Nieslen said.

On the crude storage side, though, floating storage levels have not come off as quickly, according to Scorpio’s Senior Financial Analyst James Doyle, with the largest product exporters able to access local crude as feedstock.

Data intelligence firm Kpler estimates that floating crude storage volumes were at 129 million barrels for the week beginning Nov. 1, the lowest since mid-April.

Floating crude volumes peaked at over 230 million barrels in late June, but there has been a steady decline since then as some VLCCs and Suezmaxes have come out of storage. The Kpler data estimates the volume of oil on tankers that are idled offshore for seven days or more.

Alphatanker, a market analysis division of shipping brokerage BRS, said the economics of storing crude on a VLCC could be supportive of a short-term, three-month floating storage play.

S&P Global Platts Analytics said the economics for floating are not compelling despite a moderately deeper contango but said some sellers might put some ‘distressed barrels’ on storage as a containment measure.

Refining hopes

Scorpio highlighted potential support from developments in the refining industry. Oil refineries face a wave of closures due to weak refining margins, tightening environmental rules and overseas competition, prompting some owners to opt for closure or converting plants for storage or biofuels production, according to the Scorpio presentation.

After closing, the lost production in these regions is likely to be replaced through imports, management said. This bodes well for tankers, Lauro said.

Market sources are bearish about Q4 fundamentals. Limited signs of recovery in oil prices and structural oversupply are likely to weigh on tanker spot markets, they said.

Scrubber play

Analysis of the company’s fleet revealed a high proportion of exhaust gas cleaning systems, or scrubbers.

The Q3 report showed of the138 vessels in the fleet, 93 were equipped with scrubbers and 24 “have yet to be installed.”

Scrubbers allow ship operators to avoid buying more expensive 0.5% sulfur fuel oil, which complies with the International Maritime Organization’s sulfur cap for marine emissions on the high seas and burn cheaper 3.5%S fuel oil instead. The wider the spread between 0.5%S FO and 3.5%S FO, known as the hi-5, the shorter the payback term for scrubbers.

The 0.5% sulfur cap came into effect on Jan. 1 2020. S&P Global Platts assessed the hi-5 at $296/mt on Jan.2, since then it has slumped and Platts assessed it Nov. 4 at $45/mt.

Scorpio Tankers’ sister company Scorpio Bulkers had adopted a similar policy, fitting 54% of its fleet with 48 with scrubbers. The dry bulk company said in in August that it was transitioning from freight and selling vessels to wind turbine vessels.",2020-11-12T11:24:29.203Z,2020-11-12T11:24:29.251Z,
